GeneID	GO_ID	Aspect	Evidence	Reference
LOC110885610	GO:0030418	P	IEA	PMID:22301074
LOC110885610	GO:0030418	P	IEA	PMID:30032202
LOC110885622	GO:0005515	F	IEA	PMID:22301074
LOC110885623	GO:0005515	F	IEA	PMID:22301074
LOC110885626	GO:0000212	P	IEA	PMID:30032202
LOC110885626	GO:0000290	P	IEA	PMID:22301074
LOC110885626	GO:0000290	P	IEA	PMID:30032202
LOC110885626	GO:0000932	C	IEA	PMID:30032202
LOC110885626	GO:0003729	F	IEA	PMID:30032202
LOC110885626	GO:0008047	F	IEA	PMID:22301074
LOC110885626	GO:0008047	F	IEA	PMID:30032202
LOC110885626	GO:0031087	P	IEA	PMID:30032202
LOC110885626	GO:0042138	P	IEA	PMID:30032202
LOC110885626	GO:0043085	P	IEA	PMID:22301074
LOC110885626	GO:0043085	P	IEA	PMID:30032202
LOC110885629	GO:0004672	F	IEA	PMID:22301074
LOC110885629	GO:0005515	F	IEA	PMID:22301074
LOC110885629	GO:0005524	F	IEA	PMID:22301074
LOC110885629	GO:0006468	P	IEA	PMID:22301074
LOC110885632	GO:0008194	F	IEA	PMID:22301074
LOC110885633	GO:0008194	F	IEA	PMID:22301074
LOC110885643	GO:0004861	F	IEA	PMID:22301074
LOC110885643	GO:0004861	F	IEA	PMID:30032202
LOC110885643	GO:0005634	C	IEA	PMID:22301074
LOC110885643	GO:0045736	P	IEA	PMID:22301074
LOC110885643	GO:0045736	P	IEA	PMID:30032202
LOC110885644	GO:0005739	C	IEA	PMID:30032202
LOC110885644	GO:0009507	C	IEA	PMID:30032202
LOC110885644	GO:0016485	P	IEA	PMID:30032202
LOC110885644	GO:0046872	F	IEA	PMID:22301074
LOC110885660	GO:0003723	F	IEA	PMID:30032202
LOC110885660	GO:0005515	F	IEA	PMID:22301074
LOC110885660	GO:0008270	F	IEA	PMID:22301074
LOC110885660	GO:0009451	P	IEA	PMID:30032202
LOC110885664	GO:0008171	F	IEA	PMID:22301074
LOC110885664	GO:0008757	F	IEA	PMID:30032202
LOC110885676	GO:0005524	F	IEA	PMID:22301074
LOC110885676	GO:0016020	C	IEA	PMID:22301074
LOC110885676	GO:0016887	F	IEA	PMID:22301074
LOC110885676	GO:0140359	F	IEA	PMID:22301074
LOC110885679	GO:0005524	F	IEA	PMID:22301074
LOC110885679	GO:0016020	C	IEA	PMID:22301074
LOC110885679	GO:0016887	F	IEA	PMID:22301074
LOC110885679	GO:0140359	F	IEA	PMID:22301074
LOC110885680	GO:0005524	F	IEA	PMID:22301074
LOC110885680	GO:0016020	C	IEA	PMID:22301074
LOC110885680	GO:0016887	F	IEA	PMID:22301074
LOC110885680	GO:0140359	F	IEA	PMID:22301074
LOC110885681	GO:0005524	F	IEA	PMID:22301074
LOC110885681	GO:0016020	C	IEA	PMID:22301074
LOC110885681	GO:0016887	F	IEA	PMID:22301074
LOC110885681	GO:0140359	F	IEA	PMID:22301074
LOC110885705	GO:0006520	P	IEA	PMID:22301074
LOC110885705	GO:0008483	F	IEA	PMID:22301074
LOC110885705	GO:0009058	P	IEA	PMID:22301074
LOC110885705	GO:0030170	F	IEA	PMID:22301074
LOC110885709	GO:0003735	F	IEA	PMID:22301074
LOC110885709	GO:0003735	F	IEA	PMID:30032202
LOC110885709	GO:0005840	C	IEA	PMID:22301074
LOC110885709	GO:0005840	C	IEA	PMID:30032202
LOC110885709	GO:0006412	P	IEA	PMID:22301074
LOC110885709	GO:0006412	P	IEA	PMID:30032202
LOC110885709	GO:0015935	C	IEA	PMID:30032202
LOC110885709	GO:0070181	F	IEA	PMID:30032202
LOC110885713	GO:0004722	F	IEA	PMID:30032202
LOC110885713	GO:0005634	C	IEA	PMID:30032202
LOC110885713	GO:0005829	C	IEA	PMID:30032202
LOC110885713	GO:0006470	P	IEA	PMID:30032202
LOC110885716	GO:0003924	F	IEA	PMID:22301074
LOC110885716	GO:0003924	F	IEA	PMID:30032202
LOC110885716	GO:0005525	F	IEA	PMID:22301074
LOC110885716	GO:0005737	C	IEA	PMID:30032202
LOC110885716	GO:0005874	C	IEA	PMID:30032202
LOC110885716	GO:0008017	F	IEA	PMID:30032202
LOC110885716	GO:0016020	C	IEA	PMID:30032202
LOC110885719	GO:0004672	F	IEA	PMID:22301074
LOC110885719	GO:0005515	F	IEA	PMID:22301074
LOC110885719	GO:0005524	F	IEA	PMID:22301074
LOC110885719	GO:0006468	P	IEA	PMID:22301074
LOC110885719	GO:0009640	P	IEA	PMID:30032202
LOC110885726	GO:0009507	C	IEA	PMID:30032202
LOC110885735	GO:0051213	F	IEA	PMID:30032202
LOC110885748	GO:0005739	C	IEA	PMID:30032202
LOC110885748	GO:0009507	C	IEA	PMID:30032202
LOC110885748	GO:0018206	P	IEA	PMID:30032202
LOC110885748	GO:0031365	P	IEA	PMID:30032202
LOC110885748	GO:0042586	F	IEA	PMID:22301074
LOC110885748	GO:0042586	F	IEA	PMID:30032202
LOC110885748	GO:0043686	P	IEA	PMID:30032202
LOC110885757	GO:0005515	F	IEA	PMID:22301074
LOC110885761	GO:0004185	F	IEA	PMID:22301074
LOC110885761	GO:0004185	F	IEA	PMID:30032202
LOC110885761	GO:0005773	C	IEA	PMID:30032202
LOC110885761	GO:0006508	P	IEA	PMID:22301074
LOC110885761	GO:0006508	P	IEA	PMID:30032202
LOC110885773	GO:0003723	F	IEA	PMID:30032202
LOC110885773	GO:0005515	F	IEA	PMID:22301074
LOC110885773	GO:0008270	F	IEA	PMID:22301074
LOC110885773	GO:0009451	P	IEA	PMID:30032202
LOC110885786	GO:0004568	F	IEA	PMID:22301074
LOC110885786	GO:0004568	F	IEA	PMID:30032202
LOC110885786	GO:0005975	P	IEA	PMID:22301074
LOC110885786	GO:0006032	P	IEA	PMID:22301074
LOC110885786	GO:0008061	F	IEA	PMID:22301074
LOC110885786	GO:0016998	P	IEA	PMID:22301074
LOC110885787	GO:0004568	F	IEA	PMID:22301074
LOC110885787	GO:0004568	F	IEA	PMID:30032202
LOC110885787	GO:0005975	P	IEA	PMID:22301074
LOC110885787	GO:0006032	P	IEA	PMID:22301074
LOC110885787	GO:0008061	F	IEA	PMID:22301074
LOC110885787	GO:0016998	P	IEA	PMID:22301074
LOC110885802	GO:0004672	F	IEA	PMID:22301074
LOC110885802	GO:0004672	F	IEA	PMID:30032202
LOC110885802	GO:0005524	F	IEA	PMID:22301074
LOC110885802	GO:0006468	P	IEA	PMID:22301074
LOC110885806	GO:0004722	F	IEA	PMID:30032202
LOC110885806	GO:0006470	P	IEA	PMID:30032202
LOC110885830	GO:0003677	F	IEA	PMID:22301074
LOC110885830	GO:0046983	F	IEA	PMID:22301074
LOC110885842	GO:0003682	F	IEA	PMID:22301074
LOC110885842	GO:0003723	F	IEA	PMID:30032202
LOC110885842	GO:0051570	P	IEA	PMID:30032202
LOC110885842	GO:1905642	P	IEA	PMID:30032202
LOC110885853	GO:0004672	F	IEA	PMID:22301074
LOC110885853	GO:0005524	F	IEA	PMID:22301074
LOC110885853	GO:0006468	P	IEA	PMID:22301074
LOC110885854	GO:0005886	C	IEA	PMID:30032202
LOC110885854	GO:0015276	F	IEA	PMID:22301074
LOC110885854	GO:0015276	F	IEA	PMID:30032202
LOC110885854	GO:0038023	F	IEA	PMID:30032202
LOC110885856	GO:0005886	C	IEA	PMID:30032202
LOC110885856	GO:0015276	F	IEA	PMID:22301074
LOC110885856	GO:0015276	F	IEA	PMID:30032202
LOC110885856	GO:0038023	F	IEA	PMID:30032202
LOC110885867	GO:0005509	F	IEA	PMID:22301074
LOC110885867	GO:0006874	P	IEA	PMID:30032202
LOC110885867	GO:0015369	F	IEA	PMID:30032202
LOC110885867	GO:0016020	C	IEA	PMID:22301074
LOC110885867	GO:0016020	C	IEA	PMID:30032202
LOC110885867	GO:0070588	P	IEA	PMID:30032202
LOC110885871	GO:0005737	C	IEA	PMID:30032202
LOC110885871	GO:0005739	C	IEA	PMID:30032202
LOC110885871	GO:0006099	P	IEA	PMID:22301074
LOC110885871	GO:0006108	P	IEA	PMID:22301074
LOC110885871	GO:0030060	F	IEA	PMID:22301074
LOC110885871	GO:0030060	F	IEA	PMID:30032202
LOC110885875	GO:0005739	C	IEA	PMID:30032202
LOC110885875	GO:0016554	P	IEA	PMID:30032202
LOC110885875	GO:0080156	P	IEA	PMID:30032202
LOC110885880	GO:0005829	C	IEA	PMID:30032202
LOC110885880	GO:0006099	P	IEA	PMID:22301074
LOC110885880	GO:0006099	P	IEA	PMID:30032202
LOC110885880	GO:0008964	F	IEA	PMID:22301074
LOC110885880	GO:0008964	F	IEA	PMID:30032202
LOC110885880	GO:0009507	C	IEA	PMID:30032202
LOC110885880	GO:0015977	P	IEA	PMID:22301074
LOC110885880	GO:0015977	P	IEA	PMID:30032202
LOC110885880	GO:0048046	C	IEA	PMID:30032202
LOC110885880	GO:0048366	P	IEA	PMID:30032202
LOC110885891	GO:0000976	F	IEA	PMID:30032202
LOC110885891	GO:0003700	F	IEA	PMID:22301074
LOC110885891	GO:0003700	F	IEA	PMID:30032202
LOC110885891	GO:0005634	C	IEA	PMID:30032202
LOC110885891	GO:0045893	P	IEA	PMID:30032202
LOC110885915	GO:0098542	P	IEA	PMID:30032202
LOC110885934	GO:0000160	P	IEA	PMID:22301074
LOC110885934	GO:0000976	F	IEA	PMID:30032202
LOC110885934	GO:0003700	F	IEA	PMID:30032202
LOC110885934	GO:0005634	C	IEA	PMID:30032202
LOC110885934	GO:0045893	P	IEA	PMID:30032202
LOC110885938	GO:0009639	P	IEA	PMID:30032202
LOC110885938	GO:0009959	P	IEA	PMID:30032202
LOC110885949	GO:0003924	F	IEA	PMID:22301074
LOC110885949	GO:0003924	F	IEA	PMID:30032202
LOC110885949	GO:0005525	F	IEA	PMID:22301074
LOC110885949	GO:0005737	C	IEA	PMID:30032202
LOC110885949	GO:0005874	C	IEA	PMID:30032202
LOC110885949	GO:0008017	F	IEA	PMID:30032202
LOC110885949	GO:0016020	C	IEA	PMID:30032202
LOC110885950	GO:0004497	F	IEA	PMID:22301074
LOC110885950	GO:0004497	F	IEA	PMID:30032202
LOC110885950	GO:0005506	F	IEA	PMID:22301074
LOC110885950	GO:0016705	F	IEA	PMID:22301074
LOC110885950	GO:0020037	F	IEA	PMID:22301074
LOC110885952	GO:0003677	F	IEA	PMID:22301074
LOC110885952	GO:0046983	F	IEA	PMID:22301074
LOC110885964	GO:0005634	C	IEA	PMID:30032202
LOC110885964	GO:0006355	P	IEA	PMID:30032202
LOC110885964	GO:0008270	F	IEA	PMID:22301074
LOC110885964	GO:0009640	P	IEA	PMID:30032202
LOC110885967	GO:0003735	F	IEA	PMID:22301074
LOC110885967	GO:0003735	F	IEA	PMID:30032202
LOC110885967	GO:0005840	C	IEA	PMID:22301074
LOC110885967	GO:0005840	C	IEA	PMID:30032202
LOC110885967	GO:0006412	P	IEA	PMID:22301074
LOC110885967	GO:0006412	P	IEA	PMID:30032202
LOC110885967	GO:0019843	F	IEA	PMID:22301074
LOC110885967	GO:0019843	F	IEA	PMID:30032202
LOC110885978	GO:0005737	C	IEA	PMID:30032202
LOC110885981	GO:0003723	F	IEA	PMID:22301074
LOC110886006	GO:0005515	F	IEA	PMID:22301074
LOC110886010	GO:0005886	C	IEA	PMID:30032202
LOC110886010	GO:0022857	F	IEA	PMID:30032202
LOC110886017	GO:0003743	F	IEA	PMID:30032202
LOC110886017	GO:0003924	F	IEA	PMID:22301074
LOC110886017	GO:0005525	F	IEA	PMID:22301074
LOC110886033	GO:0000162	P	IEA	PMID:30032202
LOC110886033	GO:0004425	F	IEA	PMID:22301074
LOC110886033	GO:0004425	F	IEA	PMID:30032202
LOC110886033	GO:0004640	F	IEA	PMID:30032202
LOC110886056	GO:0004672	F	IEA	PMID:22301074
LOC110886056	GO:0005524	F	IEA	PMID:22301074
LOC110886056	GO:0006468	P	IEA	PMID:22301074
LOC110886059	GO:0012505	C	IEA	PMID:30032202
LOC110886059	GO:0016746	F	IEA	PMID:22301074
LOC110886059	GO:0016746	F	IEA	PMID:30032202
LOC110886072	GO:0004176	F	IEA	PMID:22301074
LOC110886072	GO:0004176	F	IEA	PMID:30032202
LOC110886072	GO:0004252	F	IEA	PMID:22301074
LOC110886072	GO:0004252	F	IEA	PMID:30032202
LOC110886072	GO:0006515	P	IEA	PMID:30032202
LOC110886072	GO:0009368	C	IEA	PMID:30032202
LOC110886072	GO:0051117	F	IEA	PMID:30032202
LOC110886090	GO:0004497	F	IEA	PMID:22301074
LOC110886090	GO:0004497	F	IEA	PMID:30032202
LOC110886090	GO:0005506	F	IEA	PMID:22301074
LOC110886090	GO:0016125	P	IEA	PMID:30032202
LOC110886090	GO:0016705	F	IEA	PMID:22301074
LOC110886090	GO:0020037	F	IEA	PMID:22301074
LOC110886094	GO:0003743	F	IEA	PMID:22301074
LOC110886094	GO:0003743	F	IEA	PMID:30032202
LOC110886094	GO:0006413	P	IEA	PMID:22301074
LOC110886094	GO:0006413	P	IEA	PMID:30032202
LOC110886094	GO:0032790	P	IEA	PMID:30032202
LOC110886094	GO:0043022	F	IEA	PMID:30032202
LOC110886095	GO:0003677	F	IEA	PMID:22301074
LOC110886095	GO:0003677	F	IEA	PMID:30032202
LOC110886095	GO:0003899	F	IEA	PMID:22301074
LOC110886095	GO:0003899	F	IEA	PMID:30032202
LOC110886095	GO:0006390	P	IEA	PMID:30032202
LOC110886095	GO:0034245	C	IEA	PMID:30032202
LOC110886102	GO:0004672	F	IEA	PMID:22301074
LOC110886102	GO:0005524	F	IEA	PMID:22301074
LOC110886102	GO:0006468	P	IEA	PMID:22301074
LOC110886105	GO:0003735	F	IEA	PMID:22301074
LOC110886105	GO:0003735	F	IEA	PMID:30032202
LOC110886105	GO:0005840	C	IEA	PMID:22301074
LOC110886105	GO:0005840	C	IEA	PMID:30032202
LOC110886105	GO:0006412	P	IEA	PMID:22301074
LOC110886105	GO:0006412	P	IEA	PMID:30032202
LOC110886105	GO:0015934	C	IEA	PMID:30032202
LOC110886106	GO:0005886	C	IEA	PMID:30032202
LOC110886108	GO:0004672	F	IEA	PMID:22301074
LOC110886108	GO:0005515	F	IEA	PMID:22301074
LOC110886108	GO:0005524	F	IEA	PMID:22301074
LOC110886108	GO:0006468	P	IEA	PMID:22301074
LOC110886117	GO:0000492	P	IEA	PMID:30032202
LOC110886117	GO:0000812	C	IEA	PMID:30032202
LOC110886117	GO:0003678	F	IEA	PMID:30032202
LOC110886117	GO:0005524	F	IEA	PMID:22301074
LOC110886117	GO:0006338	P	IEA	PMID:30032202
LOC110886117	GO:0006357	P	IEA	PMID:30032202
LOC110886117	GO:0016573	P	IEA	PMID:30032202
LOC110886117	GO:0031011	C	IEA	PMID:30032202
LOC110886117	GO:0035267	C	IEA	PMID:30032202
LOC110886117	GO:0097255	C	IEA	PMID:30032202
LOC110886119	GO:0009507	C	IEA	PMID:30032202
LOC110886119	GO:0016114	P	IEA	PMID:22301074
LOC110886119	GO:0016114	P	IEA	PMID:30032202
LOC110886119	GO:0019288	P	IEA	PMID:30032202
LOC110886119	GO:0046429	F	IEA	PMID:22301074
LOC110886119	GO:0046429	F	IEA	PMID:30032202
LOC110886125	GO:0003723	F	IEA	PMID:22301074
LOC110886125	GO:0005515	F	IEA	PMID:22301074
LOC110886125	GO:0005737	C	IEA	PMID:30032202
LOC110886125	GO:0035194	P	IEA	PMID:30032202
LOC110886132	GO:0009408	P	IEA	PMID:30032202
LOC110886132	GO:0010115	P	IEA	PMID:30032202
LOC110886134	GO:0003924	F	IEA	PMID:22301074
LOC110886134	GO:0003924	F	IEA	PMID:30032202
LOC110886134	GO:0005525	F	IEA	PMID:22301074
LOC110886134	GO:0005525	F	IEA	PMID:30032202
LOC110886134	GO:0005856	C	IEA	PMID:30032202
LOC110886134	GO:0005886	C	IEA	PMID:30032202
LOC110886134	GO:0005938	C	IEA	PMID:30032202
LOC110886134	GO:0007015	P	IEA	PMID:30032202
LOC110886134	GO:0007163	P	IEA	PMID:30032202
LOC110886134	GO:0007264	P	IEA	PMID:30032202
LOC110886134	GO:0008360	P	IEA	PMID:30032202
LOC110886134	GO:0019901	F	IEA	PMID:30032202
LOC110886134	GO:0030865	P	IEA	PMID:30032202
LOC110886134	GO:0031410	C	IEA	PMID:30032202
LOC110886134	GO:0032956	P	IEA	PMID:30032202
LOC110886134	GO:0042995	C	IEA	PMID:30032202
LOC110886139	GO:0006355	P	IEA	PMID:30032202
LOC110886139	GO:0008270	F	IEA	PMID:22301074
LOC110886143	GO:0003860	F	IEA	PMID:30032202
LOC110886143	GO:0006574	P	IEA	PMID:30032202
LOC110886152	GO:0003860	F	IEA	PMID:30032202
LOC110886152	GO:0006574	P	IEA	PMID:30032202
LOC110886153	GO:0003723	F	IEA	PMID:30032202
LOC110886153	GO:0005524	F	IEA	PMID:22301074
LOC110886153	GO:0005622	C	IEA	PMID:30032202
LOC110886153	GO:0071013	C	IEA	PMID:30032202
LOC110886214	GO:0005515	F	IEA	PMID:22301074
LOC110886215	GO:0006629	P	IEA	PMID:22301074
LOC110886217	GO:0004373	F	IEA	PMID:22301074
LOC110886222	GO:0004497	F	IEA	PMID:22301074
LOC110886222	GO:0004497	F	IEA	PMID:30032202
LOC110886222	GO:0005506	F	IEA	PMID:22301074
LOC110886222	GO:0016125	P	IEA	PMID:30032202
LOC110886222	GO:0016705	F	IEA	PMID:22301074
LOC110886222	GO:0020037	F	IEA	PMID:22301074
LOC110886225	GO:0005811	C	IEA	PMID:22301074
LOC110886225	GO:0005811	C	IEA	PMID:30032202
LOC110886225	GO:0016104	P	IEA	PMID:22301074
LOC110886225	GO:0016104	P	IEA	PMID:30032202
LOC110886225	GO:0016866	F	IEA	PMID:22301074
LOC110886225	GO:0016866	F	IEA	PMID:30032202
LOC110886235	GO:0005515	F	IEA	PMID:22301074
LOC110886235	GO:0019005	C	IEA	PMID:30032202
LOC110886235	GO:0031146	P	IEA	PMID:30032202
LOC110886248	GO:0016274	F	IEA	PMID:22301074
LOC110886248	GO:0016274	F	IEA	PMID:30032202
LOC110886248	GO:0018216	P	IEA	PMID:22301074
LOC110886248	GO:0018216	P	IEA	PMID:30032202
LOC110886266	GO:0006869	P	IEA	PMID:22301074
LOC110886266	GO:0008289	F	IEA	PMID:22301074
LOC110886267	GO:0006869	P	IEA	PMID:22301074
LOC110886267	GO:0008289	F	IEA	PMID:22301074
LOC110886282	GO:0004356	F	IEA	PMID:22301074
LOC110886282	GO:0004356	F	IEA	PMID:30032202
LOC110886282	GO:0005737	C	IEA	PMID:30032202
LOC110886282	GO:0006542	P	IEA	PMID:22301074
LOC110886282	GO:0006542	P	IEA	PMID:30032202
LOC110886288	GO:0016788	F	IEA	PMID:22301074
LOC110886293	GO:0016787	F	IEA	PMID:22301074
LOC110886301	GO:0010960	P	IEA	PMID:30032202
LOC110886301	GO:0043231	C	IEA	PMID:30032202
LOC110886331	GO:0005515	F	IEA	PMID:22301074
LOC110886331	GO:0007035	P	IEA	PMID:30032202
LOC110886331	GO:0043291	C	IEA	PMID:30032202
LOC110886372	GO:0000036	F	IEA	PMID:30032202
LOC110886372	GO:0006633	P	IEA	PMID:22301074
LOC110886372	GO:0006633	P	IEA	PMID:30032202
LOC110886372	GO:0016297	F	IEA	PMID:30032202
LOC110886373	GO:0000036	F	IEA	PMID:30032202
LOC110886373	GO:0006633	P	IEA	PMID:22301074
LOC110886373	GO:0006633	P	IEA	PMID:30032202
LOC110886373	GO:0016297	F	IEA	PMID:30032202
LOC110886374	GO:0000036	F	IEA	PMID:30032202
LOC110886374	GO:0006633	P	IEA	PMID:30032202
LOC110886374	GO:0016297	F	IEA	PMID:30032202
LOC110886378	GO:0000036	F	IEA	PMID:30032202
LOC110886378	GO:0006633	P	IEA	PMID:22301074
LOC110886378	GO:0006633	P	IEA	PMID:30032202
LOC110886378	GO:0016297	F	IEA	PMID:30032202
LOC110886379	GO:0000036	F	IEA	PMID:30032202
LOC110886379	GO:0006633	P	IEA	PMID:22301074
LOC110886379	GO:0006633	P	IEA	PMID:30032202
LOC110886379	GO:0016297	F	IEA	PMID:30032202
LOC110886385	GO:0005515	F	IEA	PMID:22301074
LOC110886398	GO:0004674	F	IEA	PMID:30032202
LOC110886398	GO:0005524	F	IEA	PMID:22301074
LOC110886398	GO:0005737	C	IEA	PMID:30032202
LOC110886398	GO:0006468	P	IEA	PMID:22301074
LOC110886455	GO:0004672	F	IEA	PMID:22301074
LOC110886455	GO:0005524	F	IEA	PMID:22301074
LOC110886455	GO:0006468	P	IEA	PMID:22301074
LOC110886455	GO:0007165	P	IEA	PMID:22301074
LOC110886461	GO:0016628	F	IEA	PMID:30032202
LOC110886466	GO:0004722	F	IEA	PMID:30032202
LOC110886466	GO:0006470	P	IEA	PMID:30032202
LOC110886466	GO:0043169	F	IEA	PMID:22301074
LOC110886474	GO:0009507	C	IEA	PMID:30032202
LOC110886474	GO:0030267	F	IEA	PMID:30032202
LOC110886474	GO:0050661	F	IEA	PMID:22301074
LOC110886474	GO:0051287	F	IEA	PMID:22301074
LOC110886492	GO:0004497	F	IEA	PMID:22301074
LOC110886492	GO:0005506	F	IEA	PMID:22301074
LOC110886492	GO:0016705	F	IEA	PMID:22301074
LOC110886492	GO:0020037	F	IEA	PMID:22301074
LOC110886496	GO:0005618	C	IEA	PMID:30032202
LOC110886496	GO:0030145	F	IEA	PMID:22301074
LOC110886498	GO:0016020	C	IEA	PMID:30032202
LOC110886519	GO:0003723	F	IEA	PMID:30032202
LOC110886519	GO:0005515	F	IEA	PMID:22301074
LOC110886519	GO:0009451	P	IEA	PMID:30032202
LOC110886522	GO:0016614	F	IEA	PMID:22301074
LOC110886522	GO:0050660	F	IEA	PMID:22301074
LOC110886551	GO:0019005	C	IEA	PMID:30032202
LOC110886551	GO:0031146	P	IEA	PMID:30032202
LOC110886552	GO:0004185	F	IEA	PMID:22301074
LOC110886552	GO:0004185	F	IEA	PMID:30032202
LOC110886552	GO:0005773	C	IEA	PMID:30032202
LOC110886552	GO:0006508	P	IEA	PMID:22301074
LOC110886552	GO:0006508	P	IEA	PMID:30032202
LOC110886555	GO:0046872	F	IEA	PMID:22301074
LOC110886555	GO:0046872	F	IEA	PMID:30032202
LOC110886563	GO:0005829	C	IEA	PMID:30032202
LOC110886563	GO:0016618	F	IEA	PMID:30032202
LOC110886563	GO:0030267	F	IEA	PMID:30032202
LOC110886563	GO:0051287	F	IEA	PMID:22301074
LOC110886568	GO:0005886	C	IEA	PMID:30032202
LOC110886568	GO:0006857	P	IEA	PMID:22301074
LOC110886568	GO:0022857	F	IEA	PMID:22301074
LOC110886568	GO:0055085	P	IEA	PMID:22301074
LOC110886576	GO:0005524	F	IEA	PMID:22301074
LOC110886576	GO:0042026	P	IEA	PMID:22301074
LOC110886576	GO:0042026	P	IEA	PMID:30032202
LOC110886576	GO:0140662	F	IEA	PMID:22301074
LOC110886576	GO:0140662	F	IEA	PMID:30032202
LOC110886580	GO:0003676	F	IEA	PMID:22301074
LOC110886580	GO:0008270	F	IEA	PMID:22301074
LOC110886582	GO:0003729	F	IEA	PMID:30032202
LOC110886582	GO:0003743	F	IEA	PMID:30032202
LOC110886582	GO:0005515	F	IEA	PMID:22301074
LOC110886582	GO:0016281	C	IEA	PMID:30032202
LOC110886590	GO:0004197	F	IEA	PMID:30032202
LOC110886590	GO:0004843	F	IEA	PMID:22301074
LOC110886590	GO:0004843	F	IEA	PMID:30032202
LOC110886590	GO:0005634	C	IEA	PMID:30032202
LOC110886590	GO:0005829	C	IEA	PMID:30032202
LOC110886590	GO:0016579	P	IEA	PMID:22301074
LOC110886590	GO:0016579	P	IEA	PMID:30032202
LOC110886607	GO:0043531	F	IEA	PMID:22301074
LOC110886607	GO:0098542	P	IEA	PMID:30032202
LOC110886610	GO:0004222	F	IEA	PMID:22301074
LOC110886610	GO:0004222	F	IEA	PMID:30032202
LOC110886610	GO:0005789	C	IEA	PMID:30032202
LOC110886610	GO:0071586	P	IEA	PMID:22301074
LOC110886610	GO:0071586	P	IEA	PMID:30032202
LOC110886611	GO:0004222	F	IEA	PMID:22301074
LOC110886611	GO:0004222	F	IEA	PMID:30032202
LOC110886611	GO:0005789	C	IEA	PMID:30032202
LOC110886611	GO:0071586	P	IEA	PMID:22301074
LOC110886611	GO:0071586	P	IEA	PMID:30032202
LOC110886633	GO:0000774	F	IEA	PMID:30032202
LOC110886633	GO:0005737	C	IEA	PMID:30032202
LOC110886633	GO:0050821	P	IEA	PMID:30032202
LOC110886633	GO:0051087	F	IEA	PMID:22301074
LOC110886633	GO:0051087	F	IEA	PMID:30032202
LOC110886635	GO:0005789	C	IEA	PMID:30032202
LOC110886635	GO:0032434	P	IEA	PMID:30032202
LOC110886635	GO:0034976	P	IEA	PMID:30032202
LOC110886635	GO:0061666	F	IEA	PMID:30032202
LOC110886635	GO:1990592	P	IEA	PMID:30032202
LOC110886639	GO:0003993	F	IEA	PMID:22301074
LOC110886639	GO:0003993	F	IEA	PMID:30032202
LOC110886639	GO:0005515	F	IEA	PMID:22301074
LOC110886639	GO:0046872	F	IEA	PMID:22301074
LOC110886647	GO:0005524	F	IEA	PMID:22301074
LOC110886647	GO:0005886	C	IEA	PMID:30032202
LOC110886647	GO:0008553	F	IEA	PMID:22301074
LOC110886647	GO:0008553	F	IEA	PMID:30032202
LOC110886647	GO:0016887	F	IEA	PMID:22301074
LOC110886647	GO:0051453	P	IEA	PMID:30032202
LOC110886647	GO:0120029	P	IEA	PMID:22301074
LOC110886649	GO:0003735	F	IEA	PMID:22301074
LOC110886649	GO:0005840	C	IEA	PMID:22301074
LOC110886649	GO:0006412	P	IEA	PMID:22301074
LOC110886649	GO:0022625	C	IEA	PMID:30032202
LOC110886677	GO:0005515	F	IEA	PMID:22301074
LOC110886677	GO:0005634	C	IEA	PMID:30032202
LOC110886677	GO:0006355	P	IEA	PMID:30032202
LOC110886693	GO:0000462	P	IEA	PMID:30032202
LOC110886693	GO:0005730	C	IEA	PMID:30032202
LOC110886740	GO:0003723	F	IEA	PMID:30032202
LOC110886740	GO:0005515	F	IEA	PMID:22301074
LOC110886740	GO:0008270	F	IEA	PMID:22301074
LOC110886740	GO:0009451	P	IEA	PMID:30032202
LOC110886750	GO:0003677	F	IEA	PMID:22301074
LOC110886750	GO:0003700	F	IEA	PMID:22301074
LOC110886750	GO:0003700	F	IEA	PMID:30032202
LOC110886750	GO:0006355	P	IEA	PMID:22301074
LOC110886750	GO:0009873	P	IEA	PMID:30032202
LOC110886755	GO:0009852	P	IEA	PMID:30032202
LOC110886755	GO:0050302	F	IEA	PMID:30032202
LOC110886755	GO:0051213	F	IEA	PMID:30032202
LOC110886763	GO:0016020	C	IEA	PMID:22301074
LOC110886763	GO:0080162	P	IEA	PMID:30032202
LOC110886773	GO:0003677	F	IEA	PMID:22301074
LOC110886773	GO:0006355	P	IEA	PMID:22301074
LOC110886777	GO:0004364	F	IEA	PMID:22301074
LOC110886777	GO:0004364	F	IEA	PMID:30032202
LOC110886777	GO:0005737	C	IEA	PMID:30032202
LOC110886777	GO:0006749	P	IEA	PMID:22301074
LOC110886777	GO:0006749	P	IEA	PMID:30032202
LOC110886781	GO:0003723	F	IEA	PMID:30032202
LOC110886781	GO:0003724	F	IEA	PMID:22301074
LOC110886781	GO:0003724	F	IEA	PMID:30032202
LOC110886781	GO:0005524	F	IEA	PMID:22301074
LOC110886781	GO:0005634	C	IEA	PMID:30032202
LOC110886782	GO:0005829	C	IEA	PMID:30032202
LOC110886782	GO:0051225	P	IEA	PMID:22301074
LOC110886782	GO:0051225	P	IEA	PMID:30032202
LOC110886782	GO:0070652	C	IEA	PMID:22301074
LOC110886782	GO:0070652	C	IEA	PMID:30032202
LOC110886787	GO:0008194	F	IEA	PMID:22301074
