STATION,Month,Day,Year,LATITUDE,LONGITUDE,ELEVATION,PRCP,TMAX,TMIN,GHI
USW00013873,3,23,20,33.94773,-83.32736,239,234,133,100,NA
USW00013873,3,24,20,33.94773,-83.32736,239,58,156,122,NA
USW00013873,3,25,20,33.94773,-83.32736,239,94,250,128,NA
USW00013873,3,26,20,33.94773,-83.32736,239,0,261,78,NA
USW00013873,3,27,20,33.94773,-83.32736,239,0,311,139,NA
USW00013873,3,28,20,33.94773,-83.32736,239,0,317,172,NA
USW00013873,3,29,20,33.94773,-83.32736,239,0,289,183,NA
USW00013873,3,30,20,33.94773,-83.32736,239,0,278,161,NA
USW00013873,3,31,20,33.94773,-83.32736,239,66,194,94,NA
USW00013873,4,1,20,33.94773,-83.32736,239,0,178,61,NA
USW00013873,4,2,20,33.94773,-83.32736,239,0,222,33,NA
USW00013873,4,3,20,33.94773,-83.32736,239,0,272,56,NA
USW00013873,4,4,20,33.94773,-83.32736,239,0,256,122,NA
USW00013873,4,5,20,33.94773,-83.32736,239,0,278,117,NA
USW00013873,4,6,20,33.94773,-83.32736,239,0,294,117,NA
USW00013873,4,7,20,33.94773,-83.32736,239,0,283,156,NA
USW00013873,4,8,20,33.94773,-83.32736,239,0,283,167,NA
USW00013873,4,9,20,33.94773,-83.32736,239,20,283,161,NA
USW00013873,4,10,20,33.94773,-83.32736,239,0,200,72,NA
USW00013873,4,11,20,33.94773,-83.32736,239,0,228,22,NA
USW00013873,4,12,20,33.94773,-83.32736,239,61,233,78,NA
USW00013873,4,13,20,33.94773,-83.32736,239,216,256,139,NA
USW00013873,4,14,20,33.94773,-83.32736,239,0,256,100,NA
USW00013873,4,15,20,33.94773,-83.32736,239,0,206,89,NA
USW00013873,4,16,20,33.94773,-83.32736,239,0,222,28,NA
USW00013873,4,17,20,33.94773,-83.32736,239,0,239,44,NA
USW00013873,4,18,20,33.94773,-83.32736,239,15,244,117,NA
USW00013873,4,19,20,33.94773,-83.32736,239,310,128,61,NA
USW00013873,4,20,20,33.94773,-83.32736,239,97,250,111,NA
USW00013873,4,21,20,33.94773,-83.32736,239,0,250,89,NA
USW00013873,4,22,20,33.94773,-83.32736,239,0,244,89,NA
USW00013873,4,23,20,33.94773,-83.32736,239,170,189,122,NA
USW00013873,4,24,20,33.94773,-83.32736,239,0,244,139,NA
USW00013873,4,25,20,33.94773,-83.32736,239,0,267,111,NA
USW00013873,4,26,20,33.94773,-83.32736,239,0,217,111,NA
USW00013873,4,27,20,33.94773,-83.32736,239,0,250,83,NA
USW00013873,4,28,20,33.94773,-83.32736,239,0,272,83,NA
USW00013873,4,29,20,33.94773,-83.32736,239,216,250,117,NA
USW00013873,4,30,20,33.94773,-83.32736,239,43,183,89,NA
USW00013873,5,1,20,33.94773,-83.32736,239,0,244,89,NA
USW00013873,5,2,20,33.94773,-83.32736,239,0,283,72,NA
USW00013873,5,3,20,33.94773,-83.32736,239,0,306,122,NA
USW00013873,5,4,20,33.94773,-83.32736,239,0,311,172,NA
USW00013873,5,5,20,33.94773,-83.32736,239,0,300,183,NA
USW00013873,5,6,20,33.94773,-83.32736,239,0,239,89,NA
USW00013873,5,7,20,33.94773,-83.32736,239,0,222,67,NA
USW00013873,5,8,20,33.94773,-83.32736,239,46,194,67,NA
USW00013873,5,9,20,33.94773,-83.32736,239,0,206,56,NA
USW00013873,5,10,20,33.94773,-83.32736,239,0,244,44,NA
USW00013873,5,11,20,33.94773,-83.32736,239,0,211,89,NA
USW00013873,5,12,20,33.94773,-83.32736,239,0,222,50,NA
USW00013873,5,13,20,33.94773,-83.32736,239,0,244,111,NA
USW00013873,5,14,20,33.94773,-83.32736,239,0,283,139,NA
USW00013873,5,15,20,33.94773,-83.32736,239,0,283,144,NA
USW00013873,5,16,20,33.94773,-83.32736,239,0,300,144,NA
USW00013873,5,17,20,33.94773,-83.32736,239,0,311,161,NA
USW00013873,5,18,20,33.94773,-83.32736,239,229,261,178,NA
USW00013873,5,19,20,33.94773,-83.32736,239,104,261,150,NA
USW00013873,5,20,20,33.94773,-83.32736,239,348,150,122,NA
USW00013873,5,21,20,33.94773,-83.32736,239,0,244,122,NA
USW00013873,5,22,20,33.94773,-83.32736,239,0,306,161,NA
USW00013873,5,23,20,33.94773,-83.32736,239,0,328,172,NA
USW00013873,5,24,20,33.94773,-83.32736,239,5,333,200,NA
USW00013873,5,25,20,33.94773,-83.32736,239,8,300,200,NA
USW00013873,5,26,20,33.94773,-83.32736,239,5,261,206,NA
USW00013873,5,27,20,33.94773,-83.32736,239,20,233,200,NA
USW00013873,5,28,20,33.94773,-83.32736,239,0,306,206,NA
USW00013873,5,29,20,33.94773,-83.32736,239,188,294,211,NA
USW00013873,5,30,20,33.94773,-83.32736,239,0,317,189,NA
USW00013873,5,31,20,33.94773,-83.32736,239,0,306,161,NA
USW00013873,6,1,20,33.94773,-83.32736,239,0,289,183,NA
USW00013873,6,2,20,33.94773,-83.32736,239,0,311,161,NA
USW00013873,6,3,20,33.94773,-83.32736,239,8,333,194,NA
USW00013873,6,4,20,33.94773,-83.32736,239,0,328,211,NA
USW00013873,6,5,20,33.94773,-83.32736,239,5,294,200,NA
USW00013873,6,6,20,33.94773,-83.32736,239,0,322,206,NA
USW00013873,6,7,20,33.94773,-83.32736,239,0,322,206,NA
USW00013873,6,8,20,33.94773,-83.32736,239,132,317,217,NA
USW00013873,6,9,20,33.94773,-83.32736,239,20,333,228,NA
USW00013873,6,10,20,33.94773,-83.32736,239,3,311,228,NA
USW00013873,6,11,20,33.94773,-83.32736,239,0,322,217,NA
USW00013873,6,12,20,33.94773,-83.32736,239,0,311,200,NA
USW00013873,6,13,20,33.94773,-83.32736,239,0,322,178,NA
USW00013873,6,14,20,33.94773,-83.32736,239,46,306,178,NA
USW00013873,6,15,20,33.94773,-83.32736,239,0,278,161,NA
USW00013873,6,16,20,33.94773,-83.32736,239,0,217,144,NA
USW00013873,6,17,20,33.94773,-83.32736,239,0,256,117,NA
USW00013873,6,18,20,33.94773,-83.32736,239,0,300,156,NA
USW00013873,6,19,20,33.94773,-83.32736,239,3,328,172,NA
USW00013873,6,20,20,33.94773,-83.32736,239,0,339,172,NA
USW00013873,6,21,20,33.94773,-83.32736,239,8,356,183,NA
USW00013873,6,22,20,33.94773,-83.32736,239,168,328,194,NA
USW00013873,6,23,20,33.94773,-83.32736,239,15,306,200,NA
USW00013873,6,24,20,33.94773,-83.32736,239,46,311,211,NA
USW00013873,6,25,20,33.94773,-83.32736,239,163,306,200,NA
USW00013873,6,26,20,33.94773,-83.32736,239,0,322,211,NA
USW00013873,6,27,20,33.94773,-83.32736,239,61,322,200,NA
USW00013873,6,28,20,33.94773,-83.32736,239,0,333,206,NA
USW00013873,6,29,20,33.94773,-83.32736,239,0,344,239,NA
USW00013873,6,30,20,33.94773,-83.32736,239,0,344,217,NA
USW00013873,7,1,20,33.94773,-83.32736,239,0,300,217,NA
USW00013873,7,2,20,33.94773,-83.32736,239,0,350,217,NA
USW00013873,7,3,20,33.94773,-83.32736,239,0,350,211,NA
USW00013873,7,4,20,33.94773,-83.32736,239,0,350,211,NA
USW00013873,7,5,20,33.94773,-83.32736,239,0,344,222,NA
USW00013873,7,6,20,33.94773,-83.32736,239,320,306,211,NA
USW00013873,7,7,20,33.94773,-83.32736,239,28,294,228,NA
USW00013873,7,8,20,33.94773,-83.32736,239,0,328,222,NA
USW00013873,7,9,20,33.94773,-83.32736,239,0,333,228,NA
USW00013873,7,10,20,33.94773,-83.32736,239,10,350,222,NA
USW00013873,7,11,20,33.94773,-83.32736,239,0,333,222,NA
USW00013873,7,12,20,33.94773,-83.32736,239,0,339,194,NA
USW00013873,7,13,20,33.94773,-83.32736,239,0,344,211,NA
USW00013873,7,14,20,33.94773,-83.32736,239,0,361,206,NA
USW00013873,7,15,20,33.94773,-83.32736,239,0,367,217,NA
USW00013873,7,16,20,33.94773,-83.32736,239,0,361,222,NA
USW00013873,7,17,20,33.94773,-83.32736,239,0,367,228,NA
USW00013873,7,18,20,33.94773,-83.32736,239,0,361,233,NA
USW00013873,7,19,20,33.94773,-83.32736,239,0,372,222,NA
USW00013873,7,20,20,33.94773,-83.32736,239,0,389,222,NA
USW00013873,7,21,20,33.94773,-83.32736,239,86,367,228,NA
USW00013873,7,22,20,33.94773,-83.32736,239,0,344,217,NA
USW00013873,7,23,20,33.94773,-83.32736,239,0,356,222,NA
USW00013873,7,24,20,33.94773,-83.32736,239,0,333,217,NA
USW00013873,7,25,20,33.94773,-83.32736,239,0,350,217,NA
USW00013873,7,26,20,33.94773,-83.32736,239,0,356,200,NA
USW00013873,7,27,20,33.94773,-83.32736,239,0,372,228,NA
USW00013873,7,28,20,33.94773,-83.32736,239,0,361,228,NA
USW00013873,7,29,20,33.94773,-83.32736,239,0,344,233,NA
USW00013873,7,30,20,33.94773,-83.32736,239,38,333,239,NA
USW00013873,7,31,20,33.94773,-83.32736,239,0,361,239,NA
USW00013873,8,1,20,33.94773,-83.32736,239,0,361,239,NA
USW00013873,8,2,20,33.94773,-83.32736,239,0,367,228,NA
USW00013873,8,3,20,33.94773,-83.32736,239,386,333,200,NA
USW00013873,8,4,20,33.94773,-83.32736,239,0,339,189,NA
USW00013873,8,5,20,33.94773,-83.32736,239,0,356,211,NA
USW00013873,8,6,20,33.94773,-83.32736,239,0,350,217,NA
USW00013873,8,7,20,33.94773,-83.32736,239,445,339,217,NA
USW00013873,8,8,20,33.94773,-83.32736,239,0,356,206,NA
USW00013873,8,9,20,33.94773,-83.32736,239,10,356,222,NA
USW00013873,8,10,20,33.94773,-83.32736,239,64,339,211,NA
USW00013873,8,11,20,33.94773,-83.32736,239,0,344,211,NA
USW00013873,8,12,20,33.94773,-83.32736,239,0,356,217,NA
USW00013873,8,13,20,33.94773,-83.32736,239,384,350,222,NA
USW00013873,8,14,20,33.94773,-83.32736,239,41,317,217,NA
USW00013873,8,15,20,33.94773,-83.32736,239,46,317,228,NA
USW00013873,8,16,20,33.94773,-83.32736,239,0,333,217,NA
USW00013873,8,17,20,33.94773,-83.32736,239,0,328,211,NA
USW00013873,8,18,20,33.94773,-83.32736,239,0,333,194,NA
USW00013873,8,19,20,33.94773,-83.32736,239,76,333,200,NA
USW00013873,8,20,20,33.94773,-83.32736,239,66,306,206,NA
USW00013873,8,21,20,33.94773,-83.32736,239,602,283,206,NA
USW00013873,8,22,20,33.94773,-83.32736,239,0,317,200,NA
USW00013873,8,23,20,33.94773,-83.32736,239,0,311,217,NA
USW00013873,8,24,20,33.94773,-83.32736,239,61,300,228,NA
USW00013873,8,25,20,33.94773,-83.32736,239,61,256,233,NA
USW00013873,8,26,20,33.94773,-83.32736,239,114,333,228,NA
USW00013873,8,27,20,33.94773,-83.32736,239,0,333,211,NA
USW00013873,8,28,20,33.94773,-83.32736,239,0,328,239,NA
USW00013873,8,29,20,33.94773,-83.32736,239,0,322,244,NA
USW00013873,8,30,20,33.94773,-83.32736,239,69,344,233,NA
USW00013873,8,31,20,33.94773,-83.32736,239,0,328,228,NA
USW00013873,9,1,20,33.94773,-83.32736,239,0,344,233,NA
USW00013873,9,2,20,33.94773,-83.32736,239,0,339,239,NA
USW00013873,9,3,20,33.94773,-83.32736,239,0,339,228,NA
USW00013873,9,4,20,33.94773,-83.32736,239,0,339,222,NA
USW00013873,9,5,20,33.94773,-83.32736,239,0,317,211,NA
USW00013873,9,6,20,33.94773,-83.32736,239,0,306,178,NA
USW00013873,9,7,20,33.94773,-83.32736,239,0,311,161,NA
USW00013873,9,8,20,33.94773,-83.32736,239,0,311,178,NA
USW00013873,9,9,20,33.94773,-83.32736,239,13,311,206,NA
USW00013873,9,10,20,33.94773,-83.32736,239,0,311,233,NA
USW00013873,9,11,20,33.94773,-83.32736,239,0,339,228,NA
USW00013873,9,12,20,33.94773,-83.32736,239,61,317,228,NA
USW00013873,9,13,20,33.94773,-83.32736,239,0,306,222,NA
USW00013873,9,14,20,33.94773,-83.32736,239,0,322,222,NA
USW00013873,9,15,20,33.94773,-83.32736,239,25,256,200,NA
USW00013873,9,16,20,33.94773,-83.32736,239,274,222,172,NA
USW00013873,9,17,20,33.94773,-83.32736,239,914,217,194,NA
USW00013873,9,18,20,33.94773,-83.32736,239,0,283,206,NA
USW00013873,9,19,20,33.94773,-83.32736,239,0,222,150,NA
USW00013873,9,20,20,33.94773,-83.32736,239,0,228,117,NA
USW00013873,9,21,20,33.94773,-83.32736,239,0,228,117,NA
USW00013873,9,22,20,33.94773,-83.32736,239,0,228,94,NA
USW00013873,9,23,20,33.94773,-83.32736,239,0,256,139,NA
USW00013873,9,24,20,33.94773,-83.32736,239,127,228,156,NA
USW00013873,9,25,20,33.94773,-83.32736,239,15,233,183,NA
USW00013873,9,26,20,33.94773,-83.32736,239,0,272,183,NA
USW00013873,9,27,20,33.94773,-83.32736,239,0,256,183,NA
USW00013873,9,28,20,33.94773,-83.32736,239,28,294,211,NA
USW00013873,9,29,20,33.94773,-83.32736,239,86,233,122,NA
USW00013873,9,30,20,33.94773,-83.32736,239,0,233,100,NA
USW00013873,10,1,20,33.94773,-83.32736,239,0,272,117,NA
USW00013873,10,2,20,33.94773,-83.32736,239,0,228,100,NA
USW00013873,10,3,20,33.94773,-83.32736,239,0,233,94,NA
USW00013873,10,4,20,33.94773,-83.32736,239,0,228,89,NA
USW00013873,10,5,20,33.94773,-83.32736,239,0,256,100,NA
USW00013873,10,6,20,33.94773,-83.32736,239,0,272,122,NA
USW00013873,10,7,20,33.94773,-83.32736,239,0,289,139,NA
USW00013873,10,8,20,33.94773,-83.32736,239,0,311,128,NA
USW00013873,10,9,20,33.94773,-83.32736,239,5,233,172,NA
USW00013873,10,10,20,33.94773,-83.32736,239,79,267,172,NA
USW00013873,10,11,20,33.94773,-83.32736,239,147,256,206,NA
USW00013873,10,12,20,33.94773,-83.32736,239,0,278,183,NA
USW00013873,10,13,20,33.94773,-83.32736,239,0,289,161,NA
USW00013873,10,14,20,33.94773,-83.32736,239,0,272,122,NA
USW00013873,10,15,20,33.94773,-83.32736,239,0,278,150,NA
USW00013873,10,16,20,33.94773,-83.32736,239,0,244,117,NA
USW00013873,10,17,20,33.94773,-83.32736,239,0,200,67,NA
USW00013873,10,18,20,33.94773,-83.32736,239,0,222,78,NA
USW00013873,10,19,20,33.94773,-83.32736,239,0,250,100,NA
USW00013873,10,20,20,33.94773,-83.32736,239,0,272,122,NA
USW00013873,10,21,20,33.94773,-83.32736,239,0,283,156,NA
USW00013873,10,22,20,33.94773,-83.32736,239,0,283,167,NA
USW00013873,10,23,20,33.94773,-83.32736,239,0,294,172,NA
USW00013873,10,24,20,33.94773,-83.32736,239,394,289,167,NA
USW00013873,10,25,20,33.94773,-83.32736,239,175,239,183,NA
USW00013873,10,26,20,33.94773,-83.32736,239,0,211,156,NA
USW00013873,10,27,20,33.94773,-83.32736,239,0,256,183,NA
USW00013873,10,28,20,33.94773,-83.32736,239,48,261,194,NA
USW00013873,10,29,20,33.94773,-83.32736,239,23,289,122,NA
USW00013873,10,30,20,33.94773,-83.32736,239,0,211,106,NA
USW00013873,10,31,20,33.94773,-83.32736,239,5,189,72,NA
USW00013873,11,1,20,33.94773,-83.32736,239,18,211,100,NA
USW00013873,11,2,20,33.94773,-83.32736,239,0,178,22,NA
USW00013873,11,3,20,33.94773,-83.32736,239,0,211,22,NA
USW00013873,11,4,20,33.94773,-83.32736,239,0,217,39,NA
USW00013873,11,5,20,33.94773,-83.32736,239,0,228,61,NA
USW00013873,11,6,20,33.94773,-83.32736,239,0,250,117,NA
USW00013873,11,7,20,33.94773,-83.32736,239,0,256,150,NA
USW00013873,11,8,20,33.94773,-83.32736,239,0,256,172,NA
USW00013873,11,9,20,33.94773,-83.32736,239,5,267,178,NA
USW00013873,11,10,20,33.94773,-83.32736,239,76,222,194,NA
USW00013873,11,11,20,33.94773,-83.32736,239,119,267,211,NA
USW00013873,11,12,20,33.94773,-83.32736,239,124,278,183,NA
USW00013873,11,13,20,33.94773,-83.32736,239,0,261,106,NA
USW00013873,11,14,20,33.94773,-83.32736,239,0,228,67,NA
USW00013873,11,15,20,33.94773,-83.32736,239,0,228,78,NA
USW00013873,11,16,20,33.94773,-83.32736,239,0,194,33,NA
USW00013873,11,17,20,33.94773,-83.32736,239,0,200,44,NA
USW00013873,11,18,20,33.94773,-83.32736,239,0,178,11,NA
USW00013873,11,19,20,33.94773,-83.32736,239,0,167,0,NA
USW00013873,11,20,20,33.94773,-83.32736,239,0,222,28,NA
USW00013873,11,21,20,33.94773,-83.32736,239,0,239,61,NA
USW00013873,11,22,20,33.94773,-83.32736,239,0,239,78,NA
USW00013873,11,23,20,33.94773,-83.32736,239,0,200,50,NA
USW00013873,11,24,20,33.94773,-83.32736,239,0,156,28,NA
USW00013873,11,25,20,33.94773,-83.32736,239,81,228,89,NA
USW00013873,11,26,20,33.94773,-83.32736,239,190,244,117,NA
USW00013873,11,27,20,33.94773,-83.32736,239,0,233,67,NA
USW00013873,11,28,20,33.94773,-83.32736,239,51,206,106,NA
USW00013873,11,29,20,33.94773,-83.32736,239,269,150,106,NA
USW00013873,11,30,20,33.94773,-83.32736,239,277,122,22,NA
USW00013873,12,1,20,33.94773,-83.32736,239,0,67,6,NA
USW00013873,12,2,20,33.94773,-83.32736,239,0,150,-32,NA
USW00013873,12,3,20,33.94773,-83.32736,239,0,150,-27,NA
USW00013873,12,4,20,33.94773,-83.32736,239,97,161,67,NA
USW00013873,12,5,20,33.94773,-83.32736,239,0,156,39,NA
USW00013873,12,6,20,33.94773,-83.32736,239,15,139,17,NA
USW00013873,12,7,20,33.94773,-83.32736,239,3,139,28,NA
USW00013873,12,8,20,33.94773,-83.32736,239,0,117,-10,NA
USW00013873,12,9,20,33.94773,-83.32736,239,0,167,0,NA
USW00013873,12,10,20,33.94773,-83.32736,239,0,200,44,NA
USW00013873,12,11,20,33.94773,-83.32736,239,0,200,33,NA
USW00013873,12,12,20,33.94773,-83.32736,239,0,211,72,NA
USW00013873,12,13,20,33.94773,-83.32736,239,8,217,111,NA
USW00013873,12,14,20,33.94773,-83.32736,239,74,172,39,NA
USW00013873,12,15,20,33.94773,-83.32736,239,0,106,11,NA
USW00013873,12,16,20,33.94773,-83.32736,239,61,72,33,NA
USW00013873,12,17,20,33.94773,-83.32736,239,0,83,11,NA
USW00013873,12,18,20,33.94773,-83.32736,239,0,117,-16,NA
USW00013873,12,19,20,33.94773,-83.32736,239,0,117,-27,NA
USW00013873,12,20,20,33.94773,-83.32736,239,33,128,44,NA
USW00013873,12,21,20,33.94773,-83.32736,239,0,156,39,NA
USW00013873,12,22,20,33.94773,-83.32736,239,0,183,22,NA
USW00013873,12,23,20,33.94773,-83.32736,239,0,161,11,NA
USW00013873,12,24,20,33.94773,-83.32736,239,414,150,0,NA
USW00013873,12,25,20,33.94773,-83.32736,239,0,22,-38,NA
USW00013873,12,26,20,33.94773,-83.32736,239,0,100,-60,NA
USW00013873,12,27,20,33.94773,-83.32736,239,0,161,-27,NA
USW00013873,12,28,20,33.94773,-83.32736,239,0,161,-21,NA
USW00013873,12,29,20,33.94773,-83.32736,239,0,183,17,NA
USW00013873,12,30,20,33.94773,-83.32736,239,0,94,56,NA
USW00013873,12,31,20,33.94773,-83.32736,239,69,122,67,NA
USW00013873,1,1,21,33.94773,-83.32736,239,353,200,89,NA
USW00013873,1,2,21,33.94773,-83.32736,239,0,172,89,NA
USW00013873,1,3,21,33.94773,-83.32736,239,0,144,50,NA
USW00013873,1,4,21,33.94773,-83.32736,239,0,161,6,NA
USW00013873,1,5,21,33.94773,-83.32736,239,0,161,56,NA
USW00013873,1,6,21,33.94773,-83.32736,239,0,128,-10,NA
USW00013873,1,7,21,33.94773,-83.32736,239,119,89,6,NA
USW00013873,1,8,21,33.94773,-83.32736,239,38,67,22,NA
USW00013873,1,9,21,33.94773,-83.32736,239,0,100,0,NA
USW00013873,1,10,21,33.94773,-83.32736,239,0,106,-32,NA
USW00013873,1,11,21,33.94773,-83.32736,239,33,100,33,NA
USW00013873,1,12,21,33.94773,-83.32736,239,5,111,28,NA
USW00013873,1,13,21,33.94773,-83.32736,239,0,100,-5,NA
USW00013873,1,14,21,33.94773,-83.32736,239,0,150,6,NA
USW00013873,1,15,21,33.94773,-83.32736,239,5,144,28,NA
USW00013873,1,16,21,33.94773,-83.32736,239,0,78,-5,NA
USW00013873,1,17,21,33.94773,-83.32736,239,0,117,-16,NA
USW00013873,1,18,21,33.94773,-83.32736,239,0,133,0,NA
USW00013873,1,19,21,33.94773,-83.32736,239,0,183,-16,NA
USW00013873,1,20,21,33.94773,-83.32736,239,0,161,78,NA
USW00013873,1,21,21,33.94773,-83.32736,239,13,111,72,NA
USW00013873,1,22,21,33.94773,-83.32736,239,0,167,61,NA
USW00013873,1,23,21,33.94773,-83.32736,239,0,161,11,NA
USW00013873,1,24,21,33.94773,-83.32736,239,0,156,22,NA
USW00013873,1,25,21,33.94773,-83.32736,239,0,144,78,NA
USW00013873,1,26,21,33.94773,-83.32736,239,284,239,111,NA
USW00013873,1,27,21,33.94773,-83.32736,239,216,172,78,NA
USW00013873,1,28,21,33.94773,-83.32736,239,0,111,17,NA
USW00013873,1,29,21,33.94773,-83.32736,239,0,128,-32,NA
USW00013873,1,30,21,33.94773,-83.32736,239,0,83,-32,NA
USW00013873,1,31,21,33.94773,-83.32736,239,114,78,33,NA
USW00013873,2,1,21,33.94773,-83.32736,239,0,83,28,NA
USW00013873,2,2,21,33.94773,-83.32736,239,0,100,17,NA
USW00013873,2,3,21,33.94773,-83.32736,239,0,122,-16,NA
USW00013873,2,4,21,33.94773,-83.32736,239,0,133,-27,NA
USW00013873,2,5,21,33.94773,-83.32736,239,33,144,44,NA
USW00013873,2,6,21,33.94773,-83.32736,239,25,111,0,NA
USW00013873,2,7,21,33.94773,-83.32736,239,13,150,17,NA
USW00013873,2,8,21,33.94773,-83.32736,239,0,161,0,NA
USW00013873,2,9,21,33.94773,-83.32736,239,0,211,89,NA
USW00013873,2,10,21,33.94773,-83.32736,239,0,233,56,NA
USW00013873,2,11,21,33.94773,-83.32736,239,18,172,111,NA
USW00013873,2,12,21,33.94773,-83.32736,239,10,167,44,NA
USW00013873,2,13,21,33.94773,-83.32736,239,206,67,33,NA
USW00013873,2,14,21,33.94773,-83.32736,239,86,72,50,NA
USW00013873,2,15,21,33.94773,-83.32736,239,180,72,56,NA
USW00013873,2,16,21,33.94773,-83.32736,239,0,78,-27,NA
USW00013873,2,17,21,33.94773,-83.32736,239,0,128,-32,NA
USW00013873,2,18,21,33.94773,-83.32736,239,56,83,39,NA
USW00013873,2,19,21,33.94773,-83.32736,239,0,139,39,NA
USW00013873,2,20,21,33.94773,-83.32736,239,0,139,-5,NA
USW00013873,2,21,21,33.94773,-83.32736,239,0,156,0,NA
USW00013873,2,22,21,33.94773,-83.32736,239,20,183,78,NA
USW00013873,2,23,21,33.94773,-83.32736,239,0,222,39,NA
USW00013873,2,24,21,33.94773,-83.32736,239,0,244,33,NA
USW00013873,2,25,21,33.94773,-83.32736,239,0,261,56,NA
USW00013873,2,26,21,33.94773,-83.32736,239,53,150,78,NA
USW00013873,2,27,21,33.94773,-83.32736,239,0,200,67,NA
USW00013873,2,28,21,33.94773,-83.32736,239,0,272,100,NA
USW00013873,3,1,21,33.94773,-83.32736,239,10,200,111,NA
USW00013873,3,2,21,33.94773,-83.32736,239,23,111,50,NA
USW00013873,3,3,21,33.94773,-83.32736,239,61,200,39,NA
USW00013873,3,4,21,33.94773,-83.32736,239,0,239,50,NA
USW00013873,3,5,21,33.94773,-83.32736,239,0,194,72,NA
USW00013873,3,6,21,33.94773,-83.32736,239,0,122,11,NA
USW00013873,3,7,21,33.94773,-83.32736,239,0,178,-10,NA
USW00013873,3,8,21,33.94773,-83.32736,239,0,217,-5,NA
USW00013873,3,9,21,33.94773,-83.32736,239,0,233,22,NA
USW00013873,3,10,21,33.94773,-83.32736,239,0,244,22,NA
USW00013873,3,11,21,33.94773,-83.32736,239,0,250,89,NA
USW00013873,3,12,21,33.94773,-83.32736,239,0,267,89,NA
USW00013873,3,13,21,33.94773,-83.32736,239,0,261,117,NA
USW00013873,3,14,21,33.94773,-83.32736,239,0,278,117,NA
USW00013873,3,15,21,33.94773,-83.32736,239,0,217,144,NA
USW00013873,3,16,21,33.94773,-83.32736,239,422,144,72,NA
USW00013873,3,17,21,33.94773,-83.32736,239,79,150,94,NA
USW00013873,3,18,21,33.94773,-83.32736,239,74,256,106,NA
USW00013873,3,19,21,33.94773,-83.32736,239,0,183,78,NA
USW00013873,3,20,21,33.94773,-83.32736,239,0,156,39,NA
USW00013873,3,21,21,33.94773,-83.32736,239,0,189,78,NA
USW00013873,3,22,21,33.94773,-83.32736,239,0,228,106,NA
USW00013873,3,23,21,33.94773,-83.32736,239,0,233,117,NA
USW00013873,3,24,21,33.94773,-83.32736,239,0,239,144,NA
USW00013873,3,25,21,33.94773,-83.32736,239,30,261,139,NA
USW00013873,3,26,21,33.94773,-83.32736,239,147,261,161,NA
USW00013873,3,27,21,33.94773,-83.32736,239,38,294,161,NA
USW00013873,3,28,21,33.94773,-83.32736,239,74,239,122,NA
USW00013873,3,29,21,33.94773,-83.32736,239,0,211,44,NA
USW00013873,3,30,21,33.94773,-83.32736,239,0,239,56,NA
USW00013873,3,31,21,33.94773,-83.32736,239,150,217,100,NA
USW00013873,4,1,21,33.94773,-83.32736,239,0,128,39,NA
USW00013873,4,2,21,33.94773,-83.32736,239,0,144,0,NA
USW00013873,4,3,21,33.94773,-83.32736,239,0,183,0,NA
USW00013873,4,4,21,33.94773,-83.32736,239,0,250,17,NA
USW00013873,4,5,21,33.94773,-83.32736,239,0,278,67,NA
USW00013873,4,6,21,33.94773,-83.32736,239,0,283,78,NA
USW00013873,4,7,21,33.94773,-83.32736,239,0,294,89,NA
USW00013873,4,8,21,33.94773,-83.32736,239,0,256,133,NA
USW00013873,4,9,21,33.94773,-83.32736,239,0,261,161,NA
USW00013873,4,10,21,33.94773,-83.32736,239,216,200,156,NA
USW00013873,4,11,21,33.94773,-83.32736,239,0,250,128,NA
USW00013873,4,12,21,33.94773,-83.32736,239,0,294,83,NA
USW00013873,4,13,21,33.94773,-83.32736,239,0,300,106,NA
USW00013873,4,14,21,33.94773,-83.32736,239,0,294,111,NA
USW00013873,4,15,21,33.94773,-83.32736,239,0,244,128,NA
USW00013873,4,16,21,33.94773,-83.32736,239,0,211,72,NA
USW00013873,4,17,21,33.94773,-83.32736,239,0,244,122,NA
USW00013873,4,18,21,33.94773,-83.32736,239,0,244,106,NA
USW00013873,4,19,21,33.94773,-83.32736,239,0,244,111,NA
USW00013873,4,20,21,33.94773,-83.32736,239,0,250,94,NA
USW00013873,4,21,21,33.94773,-83.32736,239,0,194,61,NA
USW00013873,4,22,21,33.94773,-83.32736,239,0,183,11,NA
USW00013873,4,23,21,33.94773,-83.32736,239,0,217,28,NA
USW00013873,4,24,21,33.94773,-83.32736,239,498,233,106,NA
USW00013873,4,25,21,33.94773,-83.32736,239,0,256,128,NA
USW00013873,4,26,21,33.94773,-83.32736,239,0,267,100,NA
USW00013873,4,27,21,33.94773,-83.32736,239,0,283,128,NA
USW00013873,4,28,21,33.94773,-83.32736,239,0,294,172,NA
USW00013873,4,29,21,33.94773,-83.32736,239,0,283,172,NA
USW00013873,4,30,21,33.94773,-83.32736,239,0,256,172,NA
USW00013873,5,1,21,33.94773,-83.32736,239,0,267,117,NA
USW00013873,5,2,21,33.94773,-83.32736,239,0,278,128,NA
USW00013873,5,3,21,33.94773,-83.32736,239,432,222,189,NA
USW00013873,5,4,21,33.94773,-83.32736,239,168,267,178,NA
USW00013873,5,5,21,33.94773,-83.32736,239,0,261,161,NA
